uniprotID_taxid	Standard_1
Q6CAI6	NaN
Q6C5C2	NaN
Q6C2R0	NaN
Q6CFS4	NaN
Q6CHQ5	NaN
Q6C902	NaN
Q6CCZ6	NaN
Q6C6Q5	NaN
Q6C5X6	NaN
Q6C4F5	NaN
Q6CBT1	NaN
Q6CFE1	NaN
Q6C3J7	NaN
Q6CHN2	NaN
Q6C009	NaN
Q6CCX7	NaN
Q6C2K5	NaN
Q6C0C3	NaN
Q6CDB1	NaN
Q6C9V4	NaN
Q6CE24	NaN
Q6BZV5	NaN
Q6CEQ8	NaN
Q6C6E2	NaN
Q6C1G3	NaN
Q6CE29	NaN
A0A1D8NGI2	NaN
Q6CHW8	NaN
Q6CHX9	NaN
Q6CDR4	NaN
Q6C2B8	NaN
Q6C5C8	NaN
Q6C1S1	NaN
A0A1D8N665	NaN
Q6C044	NaN
Q6C475	NaN
Q6C6G2	NaN
Q6C5X6	NaN
Q6C578	NaN
Q6CFC4	NaN
Q6CA12	NaN
Q6C1S2	NaN
Q6C3B3	NaN
Q6C394	NaN
Q6C8M9	NaN
Q6CCU9	NaN
Q6CHG9	NaN
Q6C7J4	NaN
A0A1D8NA78	NaN
Q6C2K5	NaN
Q6CCG1	NaN
Q6C557	NaN
Q6CCF3	NaN
Q6C2N7	NaN
Q6C534	NaN
Q6C0U2	NaN
Q6CDR6	NaN
Q6C139	NaN
A0A1D8NHK3	NaN
Q6C1I4	NaN
A0A1D8NJ28	NaN
Q3V7I4	NaN
Q6CEL7	NaN
Q6C393	NaN
Q6CDK4	NaN
Q6C0Q5	NaN
Q6C261	NaN
Q6CBT1	NaN
Q6C5Y9	NaN
Q6CBC3	NaN
Q6C6L8	NaN
A0A1H6PUZ3	NaN
B5RSL6	NaN
Q6CHW1	NaN
Q6C9X1	NaN
A0A371BY51	NaN
Q6C271	NaN
Q6C9G7	NaN
Q6C1X6	NaN
A0A1D8N3V3	NaN
Q6CG60	NaN
Q6CBE5	NaN
A0A1D8NQL5	NaN
Q6CDZ5	NaN
Q6C2V5	NaN
Q6CEQ2	NaN
Q6CBI3	NaN
Q6CGL7	NaN
Q6C3J9	NaN
Q6C3L7	NaN
Q6CD40	NaN
Q6CDZ5	NaN
Q6CAH8	NaN
Q6C7Z2	NaN
Q6CED3	NaN
Q6C0R8	NaN
Q6C5N4	NaN
Q6C0R2	NaN
A0A1D8N6N9	NaN
Q6C0W2	NaN
Q6C6Y8	NaN
Q6C8F0	NaN
Q6CAK3	NaN
Q6C6W7	NaN
Q6CAN9	NaN
Q6CF54	NaN
Q6CDU0	NaN
Q6CEE9	NaN
Q6C392	NaN
Q6CAR8	NaN
Q6C960	NaN
A0A1D8NG39	NaN
Q6C6M8	NaN
Q6C1X2	NaN
Q6C6I9	NaN
Q6C088	NaN
Q6C0P2	NaN
Q6CGJ6	NaN
A0A1D8N695	NaN
Q6C5X6	NaN
Q6C315	NaN
Q6CDV3	NaN
Q6C5E9	NaN
Q6C598	NaN
Q6C718	NaN
Q6C952	NaN
A0A371BZC9	NaN
Q6C345	NaN
Q6C6S4	NaN
Q6C1G6	NaN
A0A1D8N3D1	NaN
Q6C6F1	NaN
Q6C2T3	NaN
Q6CDN8	NaN
A0A1D8NP57	NaN
Q6C9D5	NaN
A0A1D8NIL9	NaN
A0A1D8NKV0	NaN
Q6CG07	NaN
W0TYN0	NaN
Q6CF11	NaN
Q6CHV8	NaN
Q6CAA6	NaN
Q6CBP8	NaN
Q6BZY0	NaN
A0A1D8N535	NaN
Q6C6F6	NaN
Q6C8R8	NaN
Q6C5W7	NaN
A0A371C4Q9	NaN
Q6C5P7	NaN
Q6BZZ8	NaN
Q6C048	NaN
Q6CBB9	NaN
Q6C3V5	NaN
Q6C316	NaN
Q6C4B6	NaN
Q6C5R2	NaN
Q6CEE8	NaN
Q6CG54	NaN
Q6C5F9	NaN
A0A371C4F4	NaN
Q6C7M4	NaN
Q6C013	NaN
Q6C734	NaN
Q6C3Z2	NaN
Q6BZU0	NaN
Q6C467	NaN
Q6CDI6	NaN
Q6CF25	NaN
Q6C0D9	NaN
A0A1H6PM89	NaN
Q6CHS8	NaN
Q6CD40	NaN
Q6CE96	NaN
Q6CEN3	NaN
Q6CEM8	NaN
Q6C8T7	NaN
Q6C9B5	NaN
Q6C451	NaN
Q6C168	NaN
Q6BZQ4	NaN
Q6CH50	NaN
A0A371C3R3	NaN
Q6C2F5	NaN
Q6C391	NaN
A0A371C4R3	NaN
Q6C0D0	NaN
Q6CAR3	NaN
Q6CGU8	NaN
Q6C2A9	NaN
Q6CBK1	NaN
A0A371CFV6	NaN
Q6CCL8	NaN
Q6CCE7	NaN
Q6CGN6	NaN
Q6C135	NaN
Q6C7K9	NaN
Q6CI68	NaN
Q6C4J9	NaN
Q6C0L6	NaN
Q6C8E2	NaN
F2Z685	NaN
Q99158	NaN
Q6CI57	NaN
Q6C223	NaN
Q6C2S8	NaN
Q6C5X4	NaN
Q6C8L7	NaN
Q6CBU4	NaN
Q6CDP9	NaN
Q6CFH0	NaN
Q6C9X6	NaN
Q6BZW5	NaN
A0A1D8NFB0	NaN
Q6CH50	NaN
Q6CBM9	NaN
Q6C405	NaN
Q6CAC3	NaN
Q6C7G6	NaN
Q6CD14	NaN
Q6C3V6	NaN
Q6CEP5	NaN
Q6CA50	NaN
Q6C020	NaN
Q6CAN0	NaN
B5FVD8	NaN
Q6C0D7	NaN
Q6CBK8	NaN
Q6C7W3	NaN
Q6C9F3	NaN
F2Z653	NaN
A0A1D8NPI6	NaN
Q6C1C7	NaN
Q6CH50	NaN
A0A371BX51	NaN
Q6CH50	NaN
Q6C819	NaN
Q6C364	NaN
Q6C5D1	NaN
Q6C920	NaN
Q6C7K3	NaN
A0A1D8NJ66	NaN
Q6C9S3	NaN
