uniprotID_taxid	Standard_1
Q6CDQ7	NaN
F2Z5Y1	NaN
Q6C341	NaN
Q0ZIE3	NaN
Q6C8R4	NaN
B5FVE0	NaN
Q6C9P6	NaN
Q6CE07	NaN
Q6C9V0	NaN
Q6CD79	NaN
Q6C9N5	NaN
Q6CFE4	NaN
O74934	NaN
B5FVF3	NaN
A0A371CBS5	NaN
Q6C7J7	NaN
Q6C8T9	NaN
Q6C3R3	NaN
Q6C1S4	NaN
Q6C4D1	NaN
A0A371C3M0	NaN
Q6C1D8	NaN
Q6C7X2	NaN
Q6C3Y2	NaN
Q6C424	NaN
Q6CFD3	NaN
Q6C5Y2	NaN
A0A1H6Q5A6	NaN
A0A1H6PS80	NaN
A0A1D8NBA4	NaN
Q6C255	NaN
Q6CDS9	NaN
Q6C3E2	NaN
Q6C291	NaN
Q6C8S4	NaN
Q6CAE1	NaN
Q6CEB5	NaN
Q6CHD2	NaN
Q6CB87	NaN
Q6C815	NaN
Q6CGD8	NaN
Q6C2L8	NaN
B5FVC6	NaN
A0A371CAP3	NaN
Q6CCV7	NaN
Q6CAD1	NaN
Q6CFU0	NaN
Q6CBJ5	NaN
Q6C5W3	NaN
W0TYM7	NaN
Q6C7L4	NaN
Q6C3T1	NaN
Q6C701	NaN
Q6C1C1	NaN
Q6CAC0	NaN
Q6C0P5	NaN
Q6C757	NaN
Q6C649	NaN
Q6CG17	NaN
W0TYP3	NaN
Q6CHX9	NaN
Q6C3U4	NaN
Q6CAU0	NaN
Q6C2I7	NaN
Q6CFI9	NaN
Q6CAF2	NaN
Q6C9V0	NaN
Q6C5K1	NaN
Q6C2D1	NaN
Q6C3E0	NaN
A0A1H6Q8U0	NaN
Q6CCD1	NaN
Q6C4V0	NaN
Q6C7H2	NaN
Q6CAK1	NaN
Q6C7C2	NaN
Q6C491	NaN
Q6CFF7	NaN
Q6CEF7	NaN
Q6C5C8	NaN
Q6C1X0	NaN
F2Z5Z1	NaN
A0A1D8NL32	NaN
Q6CCJ8	NaN
Q6CHS6	NaN
Q6C8C2	NaN
Q6CFS7	NaN
Q6C5X5	NaN
Q6C550	NaN
Q6C4N2	NaN
Q6C9L2	NaN
Q6CAP4	NaN
A0A1H6PU80	NaN
Q6C2L9	NaN
Q6C003	NaN
Q6CBH1	NaN
Q6BZR1	NaN
Q6C8G1	NaN
Q6C6B6	NaN
Q6CF24	NaN
Q6C0I8	NaN
Q6CC28	NaN
A0A1D8NLA4	NaN
B5FVD7	NaN
Q6C6V4	NaN
Q9B6C7	NaN
Q6CF29	NaN
Q6CBI8	NaN
Q6C7P3	NaN
Q6C1S2	NaN
Q6CBH2	NaN
Q6C6B1	NaN
Q6C3B3	NaN
Q6C6Y9	NaN
Q6C8M9	NaN
Q6C171	NaN
Q6CCR4	NaN
Q6C3F5	NaN
Q6C5A5	NaN
Q6CD51	NaN
Q6CBB9	NaN
Q6C9P0	NaN
Q6CD95	NaN
A0A1D8NPF3	NaN
Q6C2B9	NaN
Q6C9A7	NaN
A0A1D8NJD8	NaN
Q6CE01	NaN
Q6CAE6	NaN
Q6C1A6	NaN
A0A371CF53	NaN
A0A371CCL7	NaN
Q6CBY8	NaN
Q6C4R5	NaN
Q6C7J8	NaN
Q6C556	NaN
Q6C557	NaN
Q37695	NaN
Q6C6U2	NaN
Q6C9L7	NaN
Q6CBY7	NaN
Q6CH03	NaN
Q6C534	NaN
Q6CCU6	NaN
Q6C9G5	NaN
Q6C0U2	NaN
Q6C0C9	NaN
Q6CAF6	NaN
Q6BZS5	NaN
Q6C529	NaN
Q6C9G1	NaN
Q6C4V3	NaN
Q6CFG5	NaN
Q6CHV2	NaN
A0A1D8NHK3	NaN
Q6C1I4	NaN
B5RSK9	NaN
B5FVG0	NaN
Q6CDZ0	NaN
Q6CHD6	NaN
Q6C7S3	NaN
Q6CG86	NaN
A0A1D8NJ28	NaN
Q6C9I7	NaN
Q6CBU5	NaN
Q6CCW1	NaN
Q6CE35	NaN
A0A1D8N5W2	NaN
Q6C016	NaN
Q6C1D7	NaN
Q6C393	NaN
Q6C3M7	NaN
Q6C474	NaN
Q6C4R1	NaN
Q6C261	NaN
Q6C9D8	NaN
Q6C1U3	NaN
Q6CBT1	NaN
Q6C090	NaN
A0A1D8NAX4	NaN
Q6CGJ5	NaN
F2Z6J3	NaN
Q6C896	NaN
Q6CFR8	NaN
Q6C7C7	NaN
Q6C2F9	NaN
Q6CF47	NaN
B5FVH9	NaN
Q6C748	NaN
A0A1D8NGZ6	NaN
Q6CDJ8	NaN
Q6C0W1	NaN
A0A1D8NG53	NaN
Q6C2X6	NaN
Q6C6W5	NaN
Q6CE27	NaN
B5RSL6	NaN
Q6C4W0	NaN
Q6C720	NaN
Q6C5M8	NaN
Q6C7X6	NaN
Q6C4K6	NaN
Q6CC38	NaN
Q6CEN9	NaN
O74936	NaN
Q6C0R6	NaN
Q6C547	NaN
Q6C9Y5	NaN
Q6C0I1	NaN
A0A1D8N5Q3	NaN
Q6CE88	NaN
Q6CFN4	NaN
Q6C677	NaN
Q6C7V5	NaN
Q6CE75	NaN
Q6CG79	NaN
Q6C2Q2	NaN
Q6C107	NaN
F2Z6H3	NaN
Q6C202	NaN
Q6C2D7	NaN
Q6CA70	NaN
Q6CHN9	NaN
Q6C4K6	NaN
